marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
dell,2011,6,9,12,não,0,2,217,FULLHD,IPS,sim,1000,250,2em1,9324
xiaomi,2012,4,4,8,não,0,2,514,4K,AMOLED,não,2000,250,premium,17087
acer,2020,8,13,64,não,0,3,296,HD,TN,não,500,0,entrada,8616
samsung,2014,6,11,16,sim,6,4,134,FULLHD,OLED,não,250,2000,jogos_premium,24564
positivo,2021,12,16,4,não,0,4,157,HD,TN,não,250,0,entrada,6621
xiaomi,2016,6,6,8,não,0,3,584,QUADHD,OLED,não,0,1000,premium,25136
samsung,2014,4,6,16,sim,6,1,45,FULLHD,AMOLED,não,1000,125,jogos_premium,19129
apple,2017,10,18,8,não,0,2,412,QUADHD,OLED,não,0,500,premium,18588
huawei,2011,4,8,16,não,0,2,490,QUADHD,OLED,não,1000,250,premium,24447
samsung,2013,6,12,2,não,0,3,354,FULLHD,AMOLED,sim,0,500,2em1,13943
xiaomi,2019,4,4,8,não,0,3,545,FULLHD,OLED,não,0,500,premium,17186
lenovo,2021,12,14,16,sim,6,4,36,4K,OLED,não,0,500,jogos_premium,17534
dell,2014,4,7,16,não,0,2,541,FULLHD,IPS,não,1000,1000,ultraportatil,20240
positivo,2023,4,6,64,não,0,2,263,HD,IPS,não,500,250,entrada,8209
positivo,2019,6,11,32,não,0,3,155,HD,TN,não,0,2000,entrada,7405
asus,2021,12,22,32,não,0,2,524,FULLHD,IPS,não,0,1000,ultraportatil,15734
positivo,2012,4,4,2,não,0,3,293,HD,TN,não,250,0,entrada,7307
positivo,2010,4,4,8,não,0,2,137,HD,IPS,não,0,250,entrada,4996
dell,2018,6,9,4,não,0,1,421,HD,IPS,não,250,0,entrada,8972
dell,2012,6,11,6,não,0,3,165,HD,OLED,não,250,0,intermediario,9034
hp,2023,12,24,32,não,0,2,512,FULLHD,IPS,não,0,2000,ultraportatil,17079
lenovo,2012,4,4,16,não,0,3,79,HD,TN,não,0,250,entrada,4032
hp,2014,10,12,16,sim,4,1,82,FULLHD,VA,não,1000,500,jogos_intermediarios,10419
xiaomi,2021,4,8,16,não,0,3,456,FULLHD,AMOLED,não,0,2000,premium,21512
xiaomi,2017,12,14,8,não,0,2,402,4K,AMOLED,não,0,1000,premium,18043
hp,2013,6,9,12,não,0,2,540,FULLHD,IPS,não,500,500,ultraportatil,18378
razer,2017,6,6,16,sim,6,2,102,4K,OLED,não,0,250,jogos_premium,21877
acer,2012,2,3,2,não,0,2,528,HD,TN,não,500,0,intermediario,12216
positivo,2012,4,7,2,não,0,4,274,HD,IPS,não,2000,0,entrada,7066
hp,2016,6,9,8,sim,2,2,163,FULLHD,OLED,não,0,500,jogos_entrada,9228
dell,2010,2,2,16,não,0,2,511,FULLHD,TN,não,1000,1000,ultraportatil,16579
xiaomi,2022,6,6,8,não,0,2,574,FULLHD,OLED,não,0,250,premium,18024
hp,2017,4,8,16,sim,6,1,80,QUADHD,OLED,não,0,1000,jogos_intermediarios,11115
asus,2012,2,3,2,não,0,3,488,HD,TN,não,0,250,intermediario,11261
apple,2018,12,19,16,não,0,3,599,QUADHD,OLED,não,0,1000,premium,24882
xiaomi,2022,4,8,16,não,0,3,570,4K,OLED,não,0,2000,premium,27190
apple,2013,6,9,16,não,0,2,577,FULLHD,AMOLED,não,250,250,premium,20911
hp,2020,6,8,12,sim,6,4,142,FULLHD,IPS,não,0,250,jogos_intermediarios,10225
apple,2017,12,17,8,não,0,3,512,4K,OLED,não,0,2000,premium,26357
samsung,2018,8,10,2,não,0,2,216,HD,IPS,não,500,0,entrada,6309
huawei,2011,12,24,16,não,0,3,445,FULLHD,AMOLED,não,0,2000,premium,17675
asus,2019,8,9,4,não,0,2,334,FULLHD,IPS,sim,0,250,2em1,12076
acer,2011,4,7,12,sim,4,4,67,4K,OLED,não,500,2000,jogos_intermediarios,11872
samsung,2018,8,11,16,não,0,4,472,HD,TN,não,2000,0,intermediario,12778
samsung,2021,6,11,16,não,0,2,519,FULLHD,IPS,sim,0,1000,premium,15183
positivo,2017,8,15,2,não,0,2,292,HD,TN,não,250,0,entrada,8271
lenovo,2023,12,14,12,sim,4,4,188,FULLHD,VA,não,0,2000,jogos_entrada,9754
huawei,2014,8,12,16,não,0,3,576,QUADHD,OLED,não,0,500,premium,17839
razer,2016,8,12,8,não,0,2,593,4K,OLED,não,0,2000,premium,23852
acer,2017,6,6,16,não,0,3,580,FULLHD,OLED,não,0,250,ultraportatil,18604
hp,2022,10,10,64,não,0,2,532,FULLHD,OLED,não,0,250,ultraportatil,18286
asus,2019,10,19,16,não,0,2,414,4K,IPS,sim,0,500,premium,19871
razer,2013,6,11,32,sim,6,3,73,4K,AMOLED,não,500,2000,jogos_premium,22183
asus,2016,8,16,8,não,0,3,401,FULLHD,IPS,sim,0,500,2em1,14695
huawei,2012,8,9,16,não,0,3,474,QUADHD,OLED,não,0,250,premium,19333
asus,2016,4,5,6,não,0,3,559,FULLHD,VA,não,0,250,ultraportatil,16153
asus,2019,8,11,12,não,0,2,548,FULLHD,IPS,não,0,250,ultraportatil,19963
razer,2021,12,14,32,sim,6,4,36,FULLHD,OLED,não,0,2000,jogos_premium,20688
hp,2012,2,3,2,não,0,2,589,FULLHD,IPS,não,0,500,ultraportatil,15696
dell,2015,12,18,12,sim,4,1,142,QUADHD,VA,não,0,500,jogos_intermediarios,10715
xiaomi,2022,4,7,8,não,0,3,439,4K,OLED,não,0,500,premium,19029
hp,2019,6,11,12,sim,6,4,38,FULLHD,VA,não,0,1000,jogos_intermediarios,8866
samsung,2014,4,6,16,sim,6,1,114,4K,OLED,não,500,1000,jogos_intermediarios,10988
apple,2022,10,14,16,não,0,2,501,4K,OLED,não,0,1000,premium,25012
positivo,2021,8,16,16,não,0,1,50,HD,TN,não,500,0,entrada,3845
lenovo,2014,6,12,8,sim,4,4,148,FULLHD,TN,não,1000,250,jogos_entrada,8487
apple,2015,10,15,16,não,0,2,437,QUADHD,OLED,não,0,2000,premium,19306
positivo,2018,8,10,16,não,0,3,202,HD,TN,não,1000,0,entrada,7139
positivo,2012,4,8,6,não,0,1,68,HD,TN,não,1000,0,entrada,4023
lenovo,2012,4,4,8,não,0,3,520,FULLHD,VA,não,1000,2000,ultraportatil,16058
xiaomi,2010,8,12,8,não,0,2,403,QUADHD,AMOLED,não,500,250,premium,22282
samsung,2015,10,17,6,não,0,3,344,HD,OLED,não,250,0,intermediario,11594
hp,2020,6,8,12,sim,4,4,54,QUADHD,TN,não,0,250,jogos_intermediarios,8155
lenovo,2016,4,4,12,sim,4,2,54,FULLHD,IPS,não,0,250,jogos_entrada,6420
dell,2020,4,6,8,não,0,2,470,HD,TN,não,250,0,entrada,9746
asus,2010,2,4,16,não,0,2,329,HD,IPS,não,2000,0,intermediario,9999
dell,2018,6,10,64,não,0,3,573,FULLHD,TN,não,0,250,ultraportatil,21431
asus,2020,8,14,64,não,0,1,368,HD,OLED,não,2000,0,intermediario,12813
huawei,2016,6,7,8,não,0,2,550,FULLHD,AMOLED,não,0,250,premium,18332
asus,2016,4,6,12,não,0,2,522,FULLHD,OLED,não,0,2000,ultraportatil,15972
dell,2019,4,4,16,sim,6,4,57,4K,OLED,não,0,250,jogos_premium,13996
hp,2010,2,3,6,não,0,2,512,FULLHD,VA,não,250,125,ultraportatil,18526
huawei,2021,10,17,8,não,0,2,421,FULLHD,AMOLED,não,0,250,premium,22295
lenovo,2014,8,9,16,sim,6,4,127,FULLHD,AMOLED,não,500,2000,jogos_premium,17581
huawei,2011,12,13,8,não,0,2,585,4K,OLED,não,1000,250,premium,17737
apple,2023,6,12,16,não,0,2,543,4K,OLED,não,0,500,premium,23448
dell,2014,4,5,8,não,0,3,515,FULLHD,OLED,não,0,250,ultraportatil,19615
xiaomi,2011,12,18,16,não,0,2,596,4K,OLED,não,250,250,premium,18537
samsung,2016,10,15,12,sim,6,3,187,QUADHD,IPS,não,0,2000,jogos_intermediarios,13607
dell,2015,6,8,32,não,0,3,517,FULLHD,IPS,não,0,250,ultraportatil,18305
dell,2021,4,4,8,sim,4,4,48,FULLHD,TN,não,0,250,jogos_entrada,6166
asus,2017,10,16,2,não,0,2,331,HD,OLED,não,2000,0,intermediario,11746
xiaomi,2010,4,7,16,não,0,2,578,QUADHD,AMOLED,não,250,250,premium,23746
hp,2014,6,7,16,sim,6,4,108,4K,VA,não,1000,2000,jogos_intermediarios,12283
dell,2014,4,6,2,não,0,3,513,HD,TN,não,1000,0,entrada,10626
apple,2017,6,6,8,não,0,2,554,QUADHD,OLED,não,0,250,premium,21247
asus,2012,10,15,8,não,0,2,410,4K,OLED,não,250,250,premium,14759
apple,2013,4,5,16,não,0,3,590,QUADHD,OLED,não,2000,250,premium,18670
lenovo,2013,2,4,2,não,0,1,321,HD,TN,não,500,0,entrada,7555
huawei,2016,12,24,8,não,0,3,477,4K,AMOLED,não,0,2000,premium,18161
huawei,2023,12,21,16,não,0,2,590,QUADHD,AMOLED,não,0,1000,premium,21627
samsung,2018,10,18,2,não,0,3,587,FULLHD,IPS,não,0,250,ultraportatil,15783
xiaomi,2021,12,20,16,não,0,2,567,FULLHD,AMOLED,não,0,250,premium,19132
huawei,2021,6,6,8,não,0,2,425,FULLHD,AMOLED,não,0,250,premium,16437
xiaomi,2017,10,15,8,não,0,2,542,QUADHD,OLED,não,0,500,premium,16126
razer,2023,8,12,16,sim,8,4,37,FULLHD,OLED,não,0,1000,jogos_premium,22096
huawei,2013,4,5,8,não,0,3,581,QUADHD,OLED,não,250,250,premium,22953
samsung,2011,4,5,4,não,0,2,300,HD,IPS,não,2000,0,entrada,6886
positivo,2016,8,10,12,não,0,2,238,HD,TN,não,500,0,entrada,7593
huawei,2023,8,12,8,não,0,2,405,FULLHD,OLED,não,0,500,premium,20132
apple,2022,6,7,16,não,0,2,515,QUADHD,OLED,não,0,250,premium,16845
positivo,2015,10,11,12,não,0,2,198,HD,TN,não,1000,0,entrada,6903
samsung,2016,6,7,12,não,0,3,163,HD,TN,não,1000,0,entrada,6292
hp,2010,6,7,8,sim,4,3,192,FULLHD,TN,não,2000,1000,jogos_entrada,8569
razer,2020,6,7,32,sim,6,4,150,FULLHD,OLED,não,0,2000,jogos_premium,16785
positivo,2013,2,4,16,não,0,4,85,HD,IPS,não,2000,0,entrada,4326
positivo,2011,4,7,12,não,0,4,254,HD,IPS,não,250,0,entrada,7125
huawei,2011,10,18,16,não,0,3,586,4K,AMOLED,não,0,250,premium,25153
razer,2016,8,12,8,não,0,2,554,QUADHD,AMOLED,não,0,250,premium,25909
razer,2012,10,11,16,sim,6,4,32,QUADHD,OLED,não,2000,1000,jogos_premium,12036
asus,2022,10,19,4,não,0,4,49,HD,IPS,não,1000,500,entrada,4780
lenovo,2021,12,18,2,não,0,4,228,HD,OLED,não,2000,0,intermediario,9782
hp,2019,10,13,2,não,0,2,560,FULLHD,OLED,não,0,500,ultraportatil,16525
lenovo,2023,12,12,12,sim,8,4,182,QUADHD,IPS,não,0,250,jogos_intermediarios,11015
acer,2019,6,10,16,sim,6,4,170,4K,IPS,não,0,500,jogos_intermediarios,11473
positivo,2018,6,11,12,não,0,4,212,HD,IPS,não,1000,0,entrada,7029
huawei,2022,4,5,16,não,0,3,581,FULLHD,OLED,não,0,250,premium,16236
positivo,2017,8,8,32,não,0,1,208,HD,IPS,não,500,0,entrada,6959
dell,2011,4,7,4,não,0,1,489,HD,TN,não,0,1000,intermediario,13139
lenovo,2021,10,19,16,não,0,2,505,4K,AMOLED,não,0,2000,premium,21905
huawei,2022,4,6,16,não,0,3,469,4K,AMOLED,não,0,2000,premium,18632
positivo,2022,4,7,2,não,0,1,176,HD,IPS,não,250,125,entrada,5086
lenovo,2010,4,8,8,não,0,3,51,FULLHD,IPS,sim,1000,250,2em1,6462
razer,2016,12,22,8,não,0,3,543,QUADHD,OLED,não,0,500,premium,25472
asus,2018,10,14,8,não,0,3,584,FULLHD,AMOLED,sim,0,250,2em1,19098
acer,2022,4,6,2,não,0,1,87,HD,IPS,não,0,2000,intermediario,6309
hp,2019,12,12,12,sim,4,4,163,FULLHD,VA,não,0,500,jogos_entrada,10135
apple,2023,6,6,16,não,0,2,404,FULLHD,OLED,não,0,500,premium,16373
huawei,2013,10,17,16,não,0,2,493,FULLHD,AMOLED,não,2000,250,premium,22788
dell,2016,8,12,32,não,0,3,382,FULLHD,AMOLED,sim,0,1000,2em1,15166
apple,2015,12,21,8,não,0,3,528,4K,AMOLED,não,0,250,premium,20640
lenovo,2016,10,17,4,não,0,2,379,FULLHD,IPS,sim,0,1000,2em1,15886
acer,2023,6,7,12,sim,8,4,60,4K,OLED,não,0,2000,jogos_intermediarios,11352
razer,2020,8,9,16,não,0,2,464,4K,AMOLED,não,0,250,premium,24514
lenovo,2014,4,8,2,não,0,2,553,FULLHD,IPS,não,1000,1000,ultraportatil,17904
razer,2016,12,19,16,sim,6,4,71,FULLHD,OLED,não,0,1000,jogos_premium,14183
apple,2016,12,12,16,não,0,2,474,QUADHD,OLED,não,0,250,premium,20543
apple,2017,6,11,16,não,0,2,583,4K,OLED,não,0,2000,premium,17581
asus,2022,4,6,32,não,0,3,560,FULLHD,VA,não,0,500,ultraportatil,20117
samsung,2015,10,15,12,sim,4,4,167,FULLHD,VA,não,0,1000,jogos_entrada,10087
razer,2020,8,10,8,não,0,3,490,4K,OLED,não,0,1000,premium,21729
apple,2013,4,4,16,não,0,3,594,QUADHD,AMOLED,não,0,500,premium,21679
apple,2010,4,5,8,não,0,2,536,QUADHD,AMOLED,não,0,2000,premium,16562
acer,2018,4,7,64,não,0,3,76,HD,TN,não,2000,0,intermediario,7191
xiaomi,2013,8,14,16,não,0,2,462,QUADHD,OLED,não,250,250,premium,19594
apple,2023,12,12,16,não,0,2,428,FULLHD,OLED,não,0,2000,premium,21386
hp,2022,10,10,8,sim,4,4,98,FULLHD,OLED,não,0,1000,jogos_entrada,8805
lenovo,2014,6,8,16,não,0,2,412,4K,AMOLED,não,0,250,premium,21106
huawei,2017,6,7,16,não,0,3,503,4K,AMOLED,não,0,2000,premium,24401
acer,2014,4,4,32,não,0,3,33,HD,VA,não,250,0,intermediario,5500
apple,2010,4,5,16,não,0,2,411,4K,OLED,não,0,250,premium,17702
asus,2017,10,11,32,não,0,4,351,HD,IPS,não,0,250,entrada,8874
hp,2018,4,4,12,sim,4,3,124,FULLHD,IPS,não,0,250,jogos_entrada,6805
lenovo,2014,10,10,16,não,0,2,599,FULLHD,IPS,não,1000,1000,ultraportatil,16115
hp,2012,8,10,12,sim,6,1,131,FULLHD,IPS,não,1000,125,jogos_intermediarios,10135
hp,2016,4,6,12,não,0,3,551,FULLHD,IPS,não,0,2000,ultraportatil,19163
asus,2015,10,12,2,não,0,3,584,FULLHD,VA,não,0,500,ultraportatil,17854
dell,2011,10,11,8,não,0,2,522,QUADHD,AMOLED,sim,2000,250,premium,18223
asus,2023,8,14,16,não,0,3,47,FULLHD,AMOLED,sim,0,250,2em1,7735
positivo,2012,2,3,12,não,0,2,53,HD,IPS,não,0,500,entrada,4032
lenovo,2020,8,15,16,sim,6,4,95,QUADHD,AMOLED,não,0,2000,jogos_premium,14454
asus,2020,10,14,12,não,0,3,503,FULLHD,AMOLED,sim,0,250,2em1,17948
xiaomi,2015,12,15,16,não,0,2,555,QUADHD,AMOLED,não,0,500,premium,23934
asus,2015,10,11,2,não,0,2,168,HD,OLED,não,500,0,intermediario,7510
huawei,2023,8,10,8,não,0,2,473,4K,OLED,não,0,500,premium,20712
positivo,2018,8,12,32,não,0,3,290,HD,IPS,não,0,250,entrada,8288
lenovo,2011,2,2,16,não,0,2,570,HD,IPS,não,500,0,entrada,11311
lenovo,2016,12,13,16,não,0,2,507,4K,AMOLED,não,0,250,premium,23806
dell,2016,6,12,16,não,0,2,517,FULLHD,IPS,sim,0,2000,2em1,15907
lenovo,2012,2,3,12,sim,4,4,100,FULLHD,IPS,não,2000,2000,jogos_entrada,8221
acer,2013,6,12,6,não,0,1,299,HD,VA,não,2000,0,intermediario,9455
xiaomi,2012,6,11,8,não,0,2,512,FULLHD,OLED,não,2000,250,premium,20022
huawei,2018,6,9,16,não,0,2,585,QUADHD,AMOLED,não,0,2000,premium,23079
asus,2013,4,6,4,não,0,2,566,FULLHD,AMOLED,sim,1000,250,2em1,16564
samsung,2012,12,23,12,sim,4,3,72,4K,TN,não,1000,2000,jogos_intermediarios,11025
samsung,2013,2,4,4,não,0,4,571,HD,TN,não,0,250,entrada,11955
huawei,2017,10,10,16,não,0,2,435,QUADHD,AMOLED,não,0,250,premium,20059
asus,2010,6,9,16,não,0,2,587,4K,OLED,não,1000,250,premium,16762
hp,2010,4,5,12,sim,4,2,151,FULLHD,OLED,não,0,250,jogos_entrada,7972
apple,2022,12,17,8,não,0,2,414,QUADHD,OLED,não,0,500,premium,20951
acer,2013,4,5,4,não,0,3,594,FULLHD,TN,não,250,125,ultraportatil,19064
razer,2013,12,17,16,sim,6,1,165,FULLHD,AMOLED,não,1000,125,jogos_premium,18963
positivo,2018,8,16,6,não,0,2,72,HD,IPS,não,250,0,entrada,4144
huawei,2020,12,18,8,não,0,3,401,QUADHD,AMOLED,não,0,2000,premium,20301
positivo,2022,4,7,8,não,0,1,270,HD,IPS,não,500,500,entrada,7940
razer,2012,4,6,8,não,0,3,444,4K,OLED,não,0,250,premium,14043
asus,2014,4,7,2,não,0,1,592,HD,TN,não,500,0,entrada,12166
razer,2019,4,4,32,sim,6,4,185,QUADHD,AMOLED,não,0,1000,jogos_premium,16375
razer,2021,8,8,32,sim,6,4,142,4K,OLED,não,0,250,jogos_premium,19364
acer,2011,4,4,12,sim,2,4,76,FULLHD,OLED,não,250,1000,jogos_entrada,8151
apple,2018,4,7,16,não,0,3,563,4K,OLED,não,0,1000,premium,25640
hp,2014,4,4,8,não,0,2,553,FULLHD,VA,não,250,500,ultraportatil,16307
asus,2022,10,11,4,não,0,3,500,FULLHD,TN,não,0,500,ultraportatil,15985
apple,2010,12,21,8,não,0,2,548,4K,OLED,não,500,250,premium,21076
huawei,2017,8,16,16,não,0,3,579,4K,AMOLED,não,0,2000,premium,24183
apple,2013,12,23,8,não,0,2,446,QUADHD,OLED,não,250,250,premium,17323
apple,2019,8,10,8,não,0,2,527,4K,OLED,não,0,250,premium,22461
huawei,2019,10,13,8,não,0,2,511,QUADHD,OLED,não,0,2000,premium,17424
razer,2010,4,5,32,sim,6,2,98,4K,AMOLED,não,2000,500,jogos_premium,18266
asus,2018,8,12,16,não,0,2,233,FULLHD,IPS,sim,0,1000,2em1,12502
xiaomi,2015,10,13,16,não,0,3,554,QUADHD,OLED,não,0,1000,premium,24558
huawei,2015,8,9,8,não,0,2,574,FULLHD,OLED,não,0,500,premium,20472
razer,2013,8,16,8,não,0,3,456,FULLHD,OLED,não,0,1000,premium,17669
lenovo,2020,10,20,2,não,0,2,587,FULLHD,TN,não,0,250,ultraportatil,20454
asus,2019,10,17,32,não,0,1,565,HD,OLED,não,250,0,intermediario,15929
xiaomi,2023,10,17,16,não,0,3,560,FULLHD,OLED,não,0,2000,premium,17799
positivo,2014,6,12,2,não,0,2,74,HD,TN,não,2000,0,entrada,4844
xiaomi,2015,10,10,8,não,0,2,402,FULLHD,OLED,não,0,2000,premium,17445
samsung,2019,10,18,12,não,0,2,518,FULLHD,VA,não,0,1000,ultraportatil,18262
razer,2020,10,17,32,sim,6,4,73,FULLHD,AMOLED,não,0,500,jogos_premium,18768
xiaomi,2013,8,13,16,não,0,2,560,4K,OLED,não,250,250,premium,23618
asus,2015,6,6,6,não,0,2,394,FULLHD,IPS,sim,0,250,2em1,15049
apple,2017,4,4,16,não,0,2,538,4K,AMOLED,não,0,500,premium,23794
asus,2010,4,6,6,não,0,2,326,HD,VA,não,2000,0,intermediario,10294
acer,2010,4,6,6,não,0,3,418,FULLHD,IPS,sim,0,1000,2em1,11866
razer,2017,4,5,32,sim,6,4,196,4K,AMOLED,não,0,1000,jogos_premium,22124
samsung,2016,6,10,12,não,0,2,43,FULLHD,AMOLED,sim,0,1000,2em1,7213
xiaomi,2012,12,21,16,não,0,3,589,QUADHD,AMOLED,não,0,250,premium,27317
dell,2020,8,14,16,sim,4,4,167,4K,IPS,não,0,250,jogos_intermediarios,10990
positivo,2023,8,11,12,não,0,2,61,HD,IPS,não,1000,1000,entrada,5073
xiaomi,2017,4,4,16,não,0,2,454,4K,AMOLED,não,0,2000,premium,22769
razer,2013,6,9,16,sim,6,4,195,QUADHD,OLED,não,0,250,jogos_premium,18855
asus,2020,10,16,8,não,0,2,517,HD,TN,não,0,1000,entrada,12658
xiaomi,2019,8,12,8,não,0,2,422,4K,OLED,não,0,1000,premium,17427
positivo,2022,4,6,6,não,0,2,60,HD,TN,não,0,250,entrada,3806
acer,2022,4,6,16,sim,12,4,41,QUADHD,AMOLED,não,0,250,jogos_premium,16475
huawei,2023,10,15,16,não,0,3,548,QUADHD,AMOLED,não,0,500,premium,20013
lenovo,2023,6,6,12,sim,8,4,45,4K,TN,não,0,2000,jogos_intermediarios,10594
lenovo,2023,6,12,4,não,0,2,376,FULLHD,IPS,sim,0,2000,2em1,13129
hp,2010,2,3,16,não,0,3,596,FULLHD,IPS,não,1000,500,ultraportatil,20160
razer,2014,8,8,32,sim,6,2,101,QUADHD,OLED,não,2000,2000,jogos_premium,14970
asus,2021,8,15,16,não,0,3,533,FULLHD,AMOLED,sim,0,500,premium,17914
asus,2016,4,7,12,não,0,4,512,HD,VA,não,2000,0,intermediario,13587
lenovo,2011,6,6,8,sim,4,3,159,FULLHD,OLED,não,250,1000,jogos_entrada,9330
dell,2010,4,8,6,não,0,3,395,HD,TN,não,250,0,entrada,9175
acer,2015,4,5,12,sim,4,4,155,FULLHD,TN,não,0,250,jogos_entrada,7841
hp,2012,2,4,2,não,0,2,550,FULLHD,IPS,não,2000,1000,ultraportatil,17776
huawei,2019,8,9,16,não,0,3,496,FULLHD,OLED,não,0,250,premium,22802
positivo,2019,6,12,8,não,0,2,87,HD,TN,não,1000,0,entrada,4398
samsung,2023,10,10,4,não,0,3,558,FULLHD,IPS,não,0,2000,ultraportatil,20269
apple,2023,12,23,8,não,0,2,416,4K,AMOLED,não,0,250,premium,20940
positivo,2019,4,6,12,não,0,3,285,HD,IPS,não,250,0,entrada,7026
lenovo,2010,8,8,12,sim,6,1,33,FULLHD,IPS,não,2000,250,jogos_intermediarios,9696
samsung,2015,4,7,32,não,0,3,596,FULLHD,IPS,não,0,500,ultraportatil,20634
apple,2013,6,6,8,não,0,3,531,QUADHD,OLED,não,2000,250,premium,21671
xiaomi,2014,6,7,16,não,0,3,589,FULLHD,OLED,não,500,250,premium,22642
asus,2013,2,3,4,não,0,4,336,HD,TN,não,500,0,intermediario,9202
hp,2014,12,21,16,sim,6,1,150,FULLHD,OLED,não,2000,500,jogos_intermediarios,11495
acer,2014,10,18,2,não,0,1,203,HD,OLED,não,250,0,intermediario,9221
lenovo,2011,6,11,8,não,0,2,134,HD,OLED,não,250,0,intermediario,7093
dell,2018,8,14,64,não,0,3,55,HD,TN,não,500,0,intermediario,7427
lenovo,2018,6,7,16,sim,6,1,124,QUADHD,IPS,não,0,250,jogos_intermediarios,11034
acer,2023,12,24,12,sim,2,4,76,FULLHD,OLED,não,0,1000,jogos_entrada,9574
asus,2015,4,6,4,não,0,1,209,HD,VA,não,1000,0,intermediario,7316
dell,2015,6,11,4,não,0,2,543,FULLHD,OLED,não,0,250,ultraportatil,14719
huawei,2019,10,18,16,não,0,2,442,QUADHD,OLED,não,0,500,premium,22240
huawei,2018,6,7,8,não,0,3,475,4K,OLED,não,0,1000,premium,20159
dell,2019,8,11,12,sim,4,4,62,4K,IPS,não,0,250,jogos_intermediarios,9002
positivo,2015,4,8,16,não,0,3,275,HD,IPS,não,1000,0,entrada,7060
acer,2015,8,15,16,não,0,1,211,HD,IPS,não,500,0,entrada,6491
apple,2020,8,10,16,não,0,2,493,4K,OLED,não,0,2000,premium,25145
hp,2015,6,6,8,não,0,2,562,FULLHD,VA,não,0,500,ultraportatil,18163
lenovo,2013,6,12,6,não,0,2,579,FULLHD,OLED,não,1000,500,ultraportatil,15848
samsung,2011,2,4,12,não,0,3,535,FULLHD,VA,não,1000,1000,ultraportatil,14906
hp,2012,4,7,8,sim,2,4,164,FULLHD,VA,não,250,2000,jogos_entrada,9658
apple,2011,12,24,8,não,0,2,587,4K,OLED,não,2000,250,premium,23752
lenovo,2015,4,4,16,sim,6,1,137,4K,OLED,não,0,500,jogos_premium,13168
positivo,2010,6,11,16,não,0,4,300,HD,IPS,não,2000,0,entrada,7823
positivo,2015,10,10,12,não,0,3,117,HD,TN,não,500,0,entrada,5908
dell,2021,8,10,16,sim,6,4,141,4K,OLED,não,0,1000,jogos_premium,17831
apple,2013,6,11,16,não,0,3,587,QUADHD,AMOLED,não,0,1000,premium,16731
hp,2020,4,8,8,não,0,3,551,FULLHD,IPS,não,0,1000,ultraportatil,16018
huawei,2017,8,16,16,não,0,2,404,QUADHD,OLED,não,0,250,premium,14182
asus,2012,2,2,8,não,0,2,421,FULLHD,AMOLED,sim,0,250,2em1,12057
asus,2011,12,23,8,não,0,2,454,4K,OLED,não,0,500,premium,15894
lenovo,2018,4,7,16,não,0,2,562,4K,AMOLED,não,0,1000,premium,21624
asus,2011,2,4,12,não,0,3,417,HD,IPS,não,1000,0,intermediario,10837
lenovo,2020,12,22,16,sim,6,4,191,FULLHD,OLED,não,0,250,jogos_premium,14734
hp,2020,12,14,16,sim,4,4,55,4K,OLED,não,0,250,jogos_intermediarios,11055
razer,2015,8,9,16,sim,6,2,110,FULLHD,AMOLED,não,0,2000,jogos_premium,13993
xiaomi,2023,8,16,8,não,0,2,493,FULLHD,AMOLED,não,0,250,premium,17436
hp,2018,8,9,12,sim,4,2,110,FULLHD,VA,não,0,500,jogos_entrada,9186
xiaomi,2018,12,12,8,não,0,2,475,FULLHD,OLED,não,0,250,premium,21984
xiaomi,2019,8,12,8,não,0,3,544,QUADHD,OLED,não,0,250,premium,22911
huawei,2015,6,11,16,não,0,2,584,FULLHD,AMOLED,não,0,250,premium,24507
xiaomi,2011,10,12,16,não,0,3,529,FULLHD,OLED,não,0,1000,premium,17196
hp,2010,4,5,4,não,0,3,590,FULLHD,OLED,não,250,2000,ultraportatil,17385
positivo,2018,8,16,4,não,0,1,92,HD,IPS,não,500,0,entrada,4729
positivo,2016,4,5,32,não,0,3,165,HD,TN,não,250,0,entrada,5681
razer,2021,8,13,16,não,0,3,579,FULLHD,AMOLED,não,0,250,premium,20959
xiaomi,2014,10,18,8,não,0,3,414,FULLHD,OLED,não,2000,250,premium,18066
huawei,2016,6,12,8,não,0,3,553,QUADHD,AMOLED,não,0,1000,premium,21460
samsung,2021,12,24,12,não,0,2,376,FULLHD,IPS,sim,0,1000,2em1,16646
samsung,2019,10,16,16,não,0,3,531,FULLHD,AMOLED,sim,0,1000,2em1,16623
acer,2021,10,15,12,sim,2,4,144,FULLHD,TN,não,0,1000,jogos_entrada,8672
hp,2017,10,16,2,não,0,3,581,FULLHD,VA,não,0,1000,ultraportatil,20108
xiaomi,2014,10,14,16,não,0,2,567,QUADHD,AMOLED,não,500,250,premium,23425
dell,2017,6,9,64,não,0,1,251,HD,TN,não,0,250,entrada,7696
xiaomi,2018,10,12,8,não,0,3,474,4K,AMOLED,não,0,250,premium,18593
positivo,2014,8,10,16,não,0,2,274,HD,TN,não,2000,0,entrada,8205
huawei,2021,8,9,16,não,0,2,504,4K,AMOLED,não,0,250,premium,22050
lenovo,2019,12,14,2,não,0,3,500,FULLHD,TN,não,0,1000,ultraportatil,15078
