marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
hp,2022,10,13,8,sim,2,4,148,FULLHD,OLED,não,0,250,jogos_entrada,8699
positivo,2016,10,19,6,não,0,3,264,HD,IPS,não,1000,0,entrada,7682
hp,2015,6,12,4,não,0,3,512,FULLHD,VA,não,0,250,ultraportatil,14085
positivo,2017,8,11,4,não,0,3,139,HD,IPS,não,1000,0,entrada,5575
razer,2011,8,8,32,sim,6,4,31,QUADHD,OLED,não,500,125,jogos_premium,16061
asus,2010,2,4,16,não,0,2,69,FULLHD,IPS,sim,500,250,2em1,7508
acer,2014,4,7,6,não,0,4,322,HD,TN,não,1000,0,intermediario,9620
lenovo,2012,6,8,16,não,0,3,517,FULLHD,IPS,não,250,250,ultraportatil,19506
hp,2019,4,7,8,sim,4,4,82,FULLHD,VA,não,0,1000,jogos_entrada,8091
lenovo,2021,10,10,16,sim,6,4,132,FULLHD,AMOLED,não,0,250,jogos_premium,23428
hp,2015,4,5,32,não,0,3,571,FULLHD,TN,não,0,1000,ultraportatil,15691
acer,2017,6,7,64,não,0,2,164,HD,TN,não,500,0,intermediario,9448
huawei,2017,4,7,16,não,0,3,562,QUADHD,OLED,não,0,1000,premium,18953
apple,2016,12,13,16,não,0,3,584,4K,OLED,não,0,250,premium,19625
hp,2010,8,11,12,sim,4,2,36,FULLHD,IPS,não,2000,250,jogos_intermediarios,8606
asus,2021,4,6,16,não,0,3,403,QUADHD,AMOLED,não,0,500,premium,23403
xiaomi,2018,4,5,16,não,0,3,512,FULLHD,AMOLED,não,0,250,premium,20384
hp,2010,4,7,12,sim,4,1,71,FULLHD,OLED,não,500,125,jogos_entrada,6896
hp,2019,4,6,12,não,0,3,586,FULLHD,VA,não,0,1000,ultraportatil,15756
hp,2013,12,17,16,sim,4,1,157,4K,IPS,não,2000,1000,jogos_intermediarios,12955
apple,2017,8,12,16,não,0,3,421,FULLHD,AMOLED,não,0,500,premium,15520
lenovo,2022,4,7,16,não,0,3,557,4K,AMOLED,não,0,250,premium,24434
samsung,2019,8,8,16,não,0,1,314,HD,IPS,não,0,250,entrada,7906
apple,2011,8,9,16,não,0,3,530,4K,OLED,não,250,250,premium,21917
apple,2023,10,11,16,não,0,2,597,FULLHD,AMOLED,não,0,500,premium,21801
hp,2021,8,10,12,sim,6,4,179,QUADHD,OLED,não,0,500,jogos_intermediarios,11490
dell,2015,4,8,16,não,0,3,587,HD,VA,não,500,0,intermediario,13423
positivo,2014,8,16,6,não,0,3,226,HD,TN,não,2000,0,entrada,7588
acer,2014,8,12,12,sim,2,3,43,FULLHD,VA,não,1000,500,jogos_entrada,8021
samsung,2013,4,7,12,não,0,2,86,FULLHD,IPS,sim,0,2000,2em1,8778
dell,2012,6,9,16,não,0,3,187,FULLHD,AMOLED,sim,2000,250,2em1,13145
hp,2021,4,4,12,sim,2,4,193,FULLHD,VA,não,0,1000,jogos_entrada,9444
apple,2015,8,16,16,não,0,3,413,QUADHD,AMOLED,não,0,250,premium,23862
apple,2022,4,8,8,não,0,2,546,4K,AMOLED,não,0,1000,premium,17081
apple,2015,6,6,8,não,0,2,494,FULLHD,AMOLED,não,0,2000,premium,16240
asus,2013,6,6,16,não,0,2,33,FULLHD,IPS,sim,250,250,2em1,9391
apple,2020,8,12,16,não,0,2,572,QUADHD,OLED,não,0,250,premium,26605
positivo,2016,10,13,8,não,0,1,255,HD,IPS,não,1000,0,entrada,6978
lenovo,2017,6,6,32,não,0,2,511,FULLHD,OLED,não,0,2000,ultraportatil,19028
acer,2015,4,4,6,não,0,2,60,FULLHD,IPS,sim,0,250,2em1,6385
samsung,2019,10,15,16,sim,6,4,123,FULLHD,VA,não,0,500,jogos_intermediarios,11741
apple,2011,4,4,8,não,0,2,518,4K,OLED,não,250,250,premium,24766
xiaomi,2011,6,10,16,não,0,3,527,FULLHD,OLED,não,2000,250,premium,16969
apple,2015,6,10,8,não,0,2,591,FULLHD,AMOLED,não,0,250,premium,20817
razer,2011,4,7,16,sim,6,1,140,QUADHD,AMOLED,não,250,500,jogos_premium,17339
acer,2012,12,16,16,não,0,2,449,4K,AMOLED,não,500,250,premium,25608
razer,2016,12,23,32,sim,6,3,119,FULLHD,AMOLED,não,0,250,jogos_premium,22100
razer,2018,6,6,16,sim,6,4,79,4K,OLED,não,0,500,jogos_premium,18534
lenovo,2015,4,5,8,não,0,3,480,QUADHD,AMOLED,não,0,500,premium,17932
huawei,2022,6,9,8,não,0,3,495,4K,OLED,não,0,250,premium,16480
hp,2021,6,9,12,sim,4,4,120,FULLHD,VA,não,0,500,jogos_entrada,8164
lenovo,2015,6,12,32,não,0,2,583,FULLHD,OLED,não,0,250,ultraportatil,16289
huawei,2012,8,14,16,não,0,2,413,QUADHD,OLED,não,0,500,premium,17995
lenovo,2016,10,19,12,sim,6,3,82,QUADHD,IPS,não,0,250,jogos_intermediarios,10881
xiaomi,2023,4,8,16,não,0,3,529,4K,OLED,não,0,1000,premium,17540
positivo,2018,10,10,64,não,0,3,49,HD,TN,não,1000,0,entrada,4980
samsung,2010,2,2,6,não,0,4,283,HD,IPS,não,250,0,entrada,7175
xiaomi,2013,12,22,16,não,0,3,546,4K,AMOLED,não,1000,250,premium,25382
huawei,2017,6,9,8,não,0,2,466,QUADHD,AMOLED,não,0,1000,premium,24641
lenovo,2017,4,8,12,sim,4,2,78,FULLHD,TN,não,0,1000,jogos_entrada,7300
hp,2018,8,13,12,sim,2,2,165,FULLHD,TN,não,0,500,jogos_entrada,8847
samsung,2011,10,18,16,sim,6,4,144,4K,AMOLED,não,500,250,jogos_premium,19164
asus,2012,12,13,16,não,0,2,464,4K,IPS,sim,250,250,premium,20645
hp,2023,6,6,12,sim,4,4,124,FULLHD,IPS,não,0,2000,jogos_entrada,8268
positivo,2019,4,8,16,não,0,4,77,HD,IPS,não,250,0,entrada,4206
asus,2021,12,20,8,não,0,2,541,4K,AMOLED,não,0,250,premium,17532
positivo,2022,12,12,16,não,0,2,45,HD,IPS,não,0,2000,entrada,5744
huawei,2023,10,12,8,não,0,2,470,QUADHD,AMOLED,não,0,250,premium,18727
samsung,2014,12,24,32,sim,6,2,115,4K,AMOLED,não,500,1000,jogos_premium,22398
huawei,2020,12,13,8,não,0,3,572,QUADHD,OLED,não,0,1000,premium,18904
apple,2015,8,8,16,não,0,2,507,4K,OLED,não,0,250,premium,17041
lenovo,2015,10,18,12,não,0,3,419,FULLHD,AMOLED,sim,0,500,2em1,17571
dell,2013,6,11,2,não,0,2,189,HD,IPS,não,250,0,entrada,6181
acer,2011,4,6,16,não,0,1,78,HD,IPS,não,1000,0,intermediario,7105
razer,2023,6,7,32,sim,8,4,93,4K,AMOLED,não,0,250,jogos_premium,16924
huawei,2011,8,14,8,não,0,3,470,FULLHD,AMOLED,não,1000,250,premium,19791
apple,2011,6,8,16,não,0,2,466,FULLHD,OLED,não,2000,250,premium,19219
acer,2015,8,14,4,não,0,3,549,FULLHD,OLED,não,0,500,ultraportatil,15345
xiaomi,2021,8,13,8,não,0,3,412,QUADHD,AMOLED,não,0,1000,premium,14552
acer,2017,8,15,16,sim,6,1,141,QUADHD,OLED,não,0,250,jogos_premium,20850
xiaomi,2022,4,8,8,não,0,3,491,FULLHD,OLED,não,0,250,premium,21363
asus,2012,8,10,16,não,0,2,451,4K,IPS,sim,1000,250,premium,24541
samsung,2023,10,13,32,sim,8,4,141,4K,OLED,não,0,500,jogos_premium,13643
razer,2020,8,11,16,sim,6,4,89,FULLHD,AMOLED,não,0,250,jogos_premium,16978
dell,2019,4,8,8,sim,4,4,156,FULLHD,TN,não,0,250,jogos_entrada,7578
hp,2016,10,19,12,sim,6,2,87,FULLHD,VA,não,0,1000,jogos_intermediarios,11316
samsung,2020,10,11,16,não,0,3,519,FULLHD,IPS,sim,0,500,2em1,16933
samsung,2023,10,14,12,sim,4,4,110,FULLHD,TN,não,0,250,jogos_intermediarios,10799
lenovo,2019,8,9,8,sim,4,4,192,FULLHD,TN,não,0,250,jogos_entrada,8736
razer,2012,6,10,8,não,0,2,480,FULLHD,OLED,não,500,250,premium,18374
hp,2013,12,14,12,sim,6,1,150,QUADHD,VA,não,500,125,jogos_intermediarios,10755
asus,2019,8,12,8,não,0,3,543,FULLHD,AMOLED,sim,0,2000,premium,20502
razer,2011,4,6,8,não,0,2,536,4K,AMOLED,não,2000,250,premium,23894
hp,2015,10,16,12,sim,6,3,40,4K,VA,não,0,1000,jogos_intermediarios,10990
samsung,2023,6,11,16,sim,12,4,179,4K,AMOLED,não,0,1000,jogos_premium,25986
xiaomi,2010,10,15,8,não,0,3,447,FULLHD,AMOLED,não,250,250,premium,19759
acer,2021,4,5,16,sim,6,4,162,FULLHD,OLED,não,0,500,jogos_intermediarios,11751
acer,2013,12,22,32,sim,6,2,90,FULLHD,AMOLED,não,500,250,jogos_premium,22184
samsung,2011,8,13,16,sim,6,1,122,QUADHD,OLED,não,250,125,jogos_premium,23482
apple,2020,12,13,16,não,0,2,568,QUADHD,AMOLED,não,0,250,premium,21649
hp,2014,4,7,16,sim,6,3,167,4K,VA,não,500,250,jogos_intermediarios,12487
huawei,2022,4,4,16,não,0,3,525,4K,OLED,não,0,250,premium,16764
xiaomi,2018,12,13,16,não,0,3,558,4K,OLED,não,0,2000,premium,25519
samsung,2010,8,14,32,sim,6,4,56,4K,AMOLED,não,0,2000,jogos_premium,13474
positivo,2011,6,10,6,não,0,1,83,HD,TN,não,1000,0,entrada,4548
samsung,2018,10,20,8,não,0,3,517,FULLHD,TN,não,0,1000,ultraportatil,19379
apple,2020,4,8,8,não,0,2,561,FULLHD,AMOLED,não,0,500,premium,25163
samsung,2017,10,12,4,não,0,4,513,HD,IPS,não,250,0,intermediario,12996
samsung,2016,6,9,32,não,0,2,91,FULLHD,IPS,sim,0,250,2em1,11482
asus,2016,12,12,8,não,0,2,563,4K,IPS,sim,0,2000,premium,22301
huawei,2013,8,9,16,não,0,2,537,QUADHD,OLED,não,250,250,premium,17174
lenovo,2020,8,10,8,não,0,2,563,FULLHD,OLED,não,0,250,ultraportatil,20573
razer,2012,8,11,8,não,0,2,441,FULLHD,AMOLED,não,0,250,premium,18231
positivo,2015,6,12,6,não,0,3,163,HD,IPS,não,250,0,entrada,6608
lenovo,2021,12,22,6,não,0,4,354,HD,OLED,não,2000,0,intermediario,12435
dell,2010,12,17,16,sim,6,4,81,QUADHD,TN,não,500,500,jogos_intermediarios,10525
positivo,2013,2,2,16,não,0,1,197,HD,IPS,não,250,0,entrada,5699
acer,2011,4,4,12,não,0,4,86,HD,TN,não,250,0,intermediario,5076
asus,2017,12,23,8,não,0,3,505,FULLHD,AMOLED,sim,0,1000,premium,17774
hp,2013,6,10,12,sim,4,2,141,FULLHD,IPS,não,1000,125,jogos_entrada,9085
apple,2018,6,11,16,não,0,3,456,4K,AMOLED,não,0,1000,premium,23870
samsung,2012,4,5,16,não,0,4,163,HD,TN,não,500,0,entrada,5880
razer,2017,12,13,16,não,0,2,488,FULLHD,AMOLED,não,0,250,premium,16784
lenovo,2022,12,20,8,sim,2,4,91,FULLHD,OLED,não,0,1000,jogos_entrada,9286
apple,2018,12,17,16,não,0,3,452,QUADHD,OLED,não,0,250,premium,17760
huawei,2011,10,17,16,não,0,2,593,4K,AMOLED,não,0,250,premium,19961
xiaomi,2016,8,10,8,não,0,3,479,4K,OLED,não,0,250,premium,18571
acer,2022,8,11,6,não,0,2,587,FULLHD,IPS,não,0,1000,ultraportatil,18132
acer,2011,4,4,12,sim,4,3,104,QUADHD,OLED,não,250,125,jogos_intermediarios,10928
asus,2019,8,10,4,não,0,2,578,FULLHD,VA,não,0,1000,ultraportatil,19789
razer,2023,4,5,16,sim,12,4,97,FULLHD,AMOLED,não,0,250,jogos_premium,16718
xiaomi,2021,10,11,8,não,0,3,529,4K,AMOLED,não,0,2000,premium,26380
apple,2014,8,12,8,não,0,3,506,4K,OLED,não,250,250,premium,17445
xiaomi,2017,4,5,16,não,0,3,550,FULLHD,AMOLED,não,0,2000,premium,19446
huawei,2011,10,10,8,não,0,2,475,FULLHD,OLED,não,0,250,premium,17414
lenovo,2016,10,12,16,não,0,2,344,FULLHD,IPS,sim,0,2000,2em1,15626
huawei,2015,4,4,16,não,0,3,442,FULLHD,AMOLED,não,0,250,premium,15287
positivo,2018,10,12,64,não,0,1,254,HD,TN,não,250,0,entrada,8979
huawei,2013,6,7,16,não,0,3,474,QUADHD,AMOLED,não,0,250,premium,23391
positivo,2016,10,19,32,não,0,2,191,HD,TN,não,0,250,entrada,7875
dell,2019,6,10,8,sim,4,4,199,FULLHD,OLED,não,0,500,jogos_entrada,10573
samsung,2010,4,4,4,não,0,3,199,FULLHD,IPS,sim,1000,250,2em1,11806
positivo,2015,10,13,2,não,0,2,139,HD,IPS,não,500,0,entrada,4977
huawei,2015,6,7,16,não,0,3,542,4K,OLED,não,0,2000,premium,25913
samsung,2023,4,7,16,não,0,2,442,4K,OLED,não,0,1000,premium,22942
apple,2015,12,22,16,não,0,2,567,4K,AMOLED,não,0,2000,premium,25629
acer,2010,6,10,12,não,0,4,417,HD,TN,não,1000,0,intermediario,11809
razer,2012,6,8,16,não,0,3,473,4K,AMOLED,não,1000,250,premium,15988
dell,2022,10,16,32,não,0,2,219,HD,IPS,não,0,500,intermediario,8924
asus,2023,4,8,6,não,0,3,535,FULLHD,OLED,não,0,2000,ultraportatil,15717
hp,2012,6,9,16,sim,4,4,141,QUADHD,IPS,não,500,250,jogos_intermediarios,10519
dell,2018,4,5,32,não,0,2,562,HD,TN,não,0,1000,entrada,13040
samsung,2015,10,13,16,não,0,3,347,FULLHD,AMOLED,sim,0,2000,2em1,15390
samsung,2023,6,8,32,sim,8,4,153,4K,OLED,não,0,500,jogos_premium,19516
positivo,2022,10,19,4,não,0,2,122,HD,TN,não,0,1000,entrada,5887
positivo,2016,10,18,4,não,0,2,259,HD,IPS,não,500,0,entrada,8244
apple,2014,8,11,8,não,0,3,432,4K,AMOLED,não,0,250,premium,14641
razer,2023,10,18,16,sim,8,4,97,4K,OLED,não,0,2000,jogos_premium,22133
dell,2019,12,24,4,não,0,4,539,HD,IPS,não,500,0,entrada,12196
razer,2013,8,14,16,não,0,3,440,4K,AMOLED,não,2000,250,premium,20503
dell,2016,8,9,2,não,0,4,165,HD,TN,não,0,2000,entrada,6975
acer,2019,4,7,4,não,0,3,527,FULLHD,OLED,não,0,250,ultraportatil,17146
samsung,2010,6,10,16,sim,6,3,114,4K,AMOLED,não,250,1000,jogos_premium,14249
samsung,2019,8,14,2,não,0,2,180,HD,TN,não,250,0,entrada,6650
samsung,2018,12,21,8,não,0,3,499,4K,AMOLED,não,0,500,premium,19748
positivo,2017,6,9,32,não,0,4,198,HD,TN,não,500,0,entrada,6123
apple,2010,4,7,8,não,0,2,550,QUADHD,AMOLED,não,500,250,premium,19883
samsung,2012,4,5,8,não,0,2,535,FULLHD,OLED,não,0,250,ultraportatil,19000
lenovo,2018,4,6,64,não,0,3,189,HD,TN,não,0,1000,entrada,8074
positivo,2017,6,9,64,não,0,1,97,HD,TN,não,0,250,entrada,5641
hp,2015,6,8,16,sim,6,1,98,4K,IPS,não,0,250,jogos_intermediarios,11078
positivo,2017,4,5,4,não,0,3,41,HD,TN,não,250,0,entrada,3684
razer,2012,8,14,16,sim,6,3,84,QUADHD,AMOLED,não,2000,500,jogos_premium,15157
apple,2016,8,11,8,não,0,2,538,4K,AMOLED,não,0,250,premium,17556
samsung,2015,8,9,32,não,0,2,542,FULLHD,TN,não,0,250,ultraportatil,16653
apple,2020,10,14,16,não,0,2,543,4K,OLED,não,0,250,premium,22824
asus,2023,8,14,6,não,0,1,488,HD,TN,não,1000,500,entrada,11653
dell,2017,4,7,16,sim,4,4,98,4K,TN,não,0,2000,jogos_intermediarios,11203
xiaomi,2012,12,12,8,não,0,2,566,FULLHD,OLED,não,2000,250,premium,20557
razer,2021,10,14,16,não,0,3,428,QUADHD,AMOLED,não,0,2000,premium,15658
razer,2019,4,7,16,não,0,2,494,FULLHD,OLED,não,0,2000,premium,19152
dell,2010,6,12,12,não,0,1,589,HD,IPS,não,250,0,entrada,13000
dell,2016,6,11,2,não,0,2,117,FULLHD,AMOLED,sim,0,250,2em1,7840
huawei,2011,4,7,16,não,0,2,505,QUADHD,AMOLED,não,1000,250,premium,21670
samsung,2018,8,16,6,não,0,2,341,FULLHD,AMOLED,sim,0,250,2em1,15774
lenovo,2022,8,13,8,sim,2,4,126,FULLHD,VA,não,0,250,jogos_entrada,8856
razer,2017,12,17,32,sim,6,3,87,4K,AMOLED,não,0,1000,jogos_premium,19638
positivo,2020,4,7,6,não,0,2,48,HD,TN,não,1000,0,entrada,3541
acer,2019,4,7,16,sim,6,4,148,FULLHD,OLED,não,0,500,jogos_premium,20478
xiaomi,2022,10,14,8,não,0,3,501,4K,AMOLED,não,0,1000,premium,25214
huawei,2017,8,13,16,não,0,3,402,FULLHD,AMOLED,não,0,1000,premium,20227
xiaomi,2020,10,16,8,não,0,2,580,4K,OLED,não,0,250,premium,23096
apple,2011,4,7,8,não,0,2,485,QUADHD,AMOLED,não,0,2000,premium,18977
hp,2010,6,6,12,sim,2,4,125,FULLHD,TN,não,500,125,jogos_entrada,7485
asus,2015,4,5,6,não,0,3,320,HD,OLED,não,1000,0,intermediario,9321
lenovo,2013,4,6,6,não,0,3,174,FULLHD,AMOLED,sim,2000,250,2em1,13010
positivo,2023,4,5,16,não,0,3,144,HD,TN,não,0,1000,entrada,5731
xiaomi,2016,12,21,16,não,0,3,491,FULLHD,OLED,não,0,250,premium,17773
razer,2017,6,11,32,sim,6,4,79,QUADHD,AMOLED,não,0,1000,jogos_premium,23823
positivo,2020,12,17,12,não,0,3,131,HD,TN,não,500,0,entrada,6052
apple,2022,12,17,16,não,0,2,588,4K,OLED,não,0,1000,premium,23805
huawei,2011,8,16,8,não,0,3,465,QUADHD,AMOLED,não,0,2000,premium,16612
asus,2017,6,10,4,não,0,2,441,FULLHD,IPS,sim,0,250,2em1,13529
positivo,2016,4,5,2,não,0,1,123,HD,IPS,não,500,0,entrada,4271
dell,2015,10,15,16,não,0,1,404,HD,OLED,não,500,0,intermediario,11384
apple,2012,4,8,16,não,0,3,599,QUADHD,OLED,não,500,250,premium,22521
asus,2016,6,9,4,não,0,2,500,FULLHD,OLED,não,0,250,ultraportatil,16097
hp,2023,10,15,2,não,0,3,569,FULLHD,IPS,não,0,250,ultraportatil,19371
acer,2023,8,15,2,não,0,2,534,FULLHD,VA,não,0,1000,ultraportatil,20527
asus,2020,8,13,8,não,0,2,490,QUADHD,AMOLED,sim,0,250,premium,19323
xiaomi,2010,6,12,8,não,0,2,560,FULLHD,AMOLED,não,250,250,premium,24895
acer,2012,4,8,12,não,0,3,157,FULLHD,IPS,sim,250,250,2em1,11557
asus,2018,6,7,8,não,0,3,587,FULLHD,IPS,sim,0,1000,2em1,17242
samsung,2013,4,4,8,não,0,3,262,FULLHD,AMOLED,sim,2000,250,2em1,10466
samsung,2011,8,9,16,sim,6,4,82,4K,TN,não,500,250,jogos_intermediarios,9416
dell,2012,2,2,4,não,0,4,201,HD,TN,não,1000,0,intermediario,6383
acer,2021,6,9,8,sim,4,4,135,FULLHD,OLED,não,0,500,jogos_entrada,8282
huawei,2022,10,20,16,não,0,3,526,4K,OLED,não,0,2000,premium,17410
lenovo,2018,8,10,16,sim,6,3,61,4K,OLED,não,0,250,jogos_premium,12673
asus,2021,10,12,64,não,0,4,361,HD,IPS,não,0,250,entrada,10188
asus,2016,10,11,8,não,0,2,123,FULLHD,IPS,sim,0,500,2em1,10838
razer,2013,6,12,16,não,0,3,561,4K,OLED,não,0,500,premium,18303
asus,2014,8,16,6,não,0,3,559,FULLHD,TN,não,2000,125,ultraportatil,15936
apple,2022,10,11,8,não,0,2,557,QUADHD,OLED,não,0,1000,premium,21339
acer,2011,10,19,16,sim,6,3,94,FULLHD,AMOLED,não,250,500,jogos_premium,20115
huawei,2018,12,13,8,não,0,2,567,QUADHD,AMOLED,não,0,250,premium,23777
xiaomi,2011,6,7,16,não,0,3,445,4K,AMOLED,não,2000,250,premium,22717
huawei,2013,4,6,8,não,0,2,536,FULLHD,AMOLED,não,0,250,premium,22745
dell,2021,12,18,8,não,0,3,535,FULLHD,IPS,não,0,500,ultraportatil,20026
asus,2012,4,7,6,não,0,3,575,FULLHD,IPS,sim,2000,250,2em1,17558
xiaomi,2011,12,19,8,não,0,2,584,QUADHD,OLED,não,250,250,premium,24165
lenovo,2017,4,8,64,não,0,1,337,HD,VA,não,500,0,intermediario,10983
positivo,2021,8,9,2,não,0,3,168,HD,IPS,não,500,0,entrada,6074
dell,2013,4,7,32,sim,6,3,136,FULLHD,OLED,não,500,250,jogos_premium,14434
acer,2019,8,12,16,sim,6,4,65,QUADHD,AMOLED,não,0,250,jogos_premium,15558
samsung,2019,10,13,12,sim,2,4,176,FULLHD,TN,não,0,500,jogos_entrada,9015
samsung,2023,12,21,12,não,0,1,449,HD,TN,não,250,500,entrada,10579
asus,2022,6,9,16,não,0,2,581,QUADHD,IPS,sim,0,2000,premium,18341
lenovo,2023,4,5,16,sim,8,4,152,FULLHD,OLED,não,0,1000,jogos_intermediarios,11208
razer,2010,10,10,8,não,0,3,588,FULLHD,AMOLED,não,250,250,premium,20092
huawei,2023,6,12,16,não,0,2,479,4K,AMOLED,não,0,2000,premium,22685
asus,2010,6,8,4,não,0,3,596,FULLHD,VA,não,250,250,ultraportatil,16215
apple,2019,12,13,8,não,0,2,405,FULLHD,OLED,não,0,500,premium,21013
lenovo,2023,8,16,16,sim,12,4,130,4K,OLED,não,0,2000,jogos_premium,24176
asus,2021,6,6,16,não,0,2,417,QUADHD,OLED,não,0,2000,premium,15627
lenovo,2019,12,16,2,não,0,1,541,HD,TN,não,500,0,entrada,11140
samsung,2018,8,8,8,não,0,3,463,4K,AMOLED,sim,0,2000,premium,25959
hp,2010,4,4,16,sim,6,2,173,QUADHD,TN,não,250,125,jogos_intermediarios,9660
samsung,2022,12,14,32,sim,12,4,174,FULLHD,OLED,não,0,2000,jogos_premium,24147
acer,2014,10,14,8,não,0,3,472,4K,OLED,não,2000,250,premium,22825
xiaomi,2015,10,19,8,não,0,3,490,QUADHD,AMOLED,não,0,250,premium,17484
razer,2023,10,18,32,sim,12,4,126,4K,OLED,não,0,250,jogos_premium,20702
xiaomi,2021,6,11,8,não,0,2,463,FULLHD,AMOLED,não,0,1000,premium,22652
xiaomi,2014,12,21,8,não,0,3,504,FULLHD,OLED,não,1000,250,premium,16143
huawei,2023,10,15,16,não,0,3,487,QUADHD,AMOLED,não,0,2000,premium,26026
positivo,2017,4,8,12,não,0,3,261,HD,IPS,não,500,0,entrada,7294
dell,2010,2,3,16,não,0,2,534,FULLHD,AMOLED,sim,1000,250,2em1,17451
samsung,2012,4,7,12,sim,6,3,130,4K,VA,não,500,250,jogos_intermediarios,10531
samsung,2015,4,4,4,não,0,2,551,FULLHD,VA,não,0,500,ultraportatil,17119
acer,2010,4,8,16,não,0,2,488,4K,OLED,não,1000,250,premium,20954
positivo,2022,10,13,8,não,0,4,149,HD,TN,não,0,250,entrada,5718
acer,2015,10,14,4,não,0,3,396,FULLHD,IPS,sim,0,2000,2em1,16224
acer,2020,4,5,8,não,0,4,174,HD,VA,não,500,0,intermediario,7610
hp,2019,8,11,12,sim,4,4,200,FULLHD,IPS,não,0,2000,jogos_entrada,10904
lenovo,2014,4,5,16,sim,6,4,38,FULLHD,VA,não,500,125,jogos_intermediarios,8512
asus,2019,6,7,2,não,0,2,279,HD,OLED,não,250,0,intermediario,10270
lenovo,2022,8,16,8,não,0,2,70,FULLHD,IPS,sim,0,250,2em1,7039
acer,2020,6,9,4,não,0,4,56,HD,IPS,não,0,2000,entrada,5628
samsung,2010,4,5,16,não,0,2,595,QUADHD,IPS,sim,0,250,premium,15700
asus,2022,8,10,8,não,0,3,558,FULLHD,VA,não,0,1000,ultraportatil,19403
xiaomi,2021,4,7,8,não,0,3,450,QUADHD,OLED,não,0,1000,premium,18006
lenovo,2019,10,13,64,não,0,2,82,HD,OLED,não,0,2000,intermediario,9190
lenovo,2014,12,23,16,sim,6,4,104,4K,AMOLED,não,250,2000,jogos_premium,19573
huawei,2010,12,16,16,não,0,3,496,QUADHD,OLED,não,1000,250,premium,24661
hp,2014,8,12,16,sim,6,2,154,4K,IPS,não,0,250,jogos_intermediarios,11617
hp,2014,6,6,12,sim,2,2,47,FULLHD,OLED,não,500,250,jogos_entrada,6908
lenovo,2023,8,13,8,sim,4,4,51,FULLHD,OLED,não,0,250,jogos_entrada,7024
asus,2014,6,7,8,não,0,2,75,HD,TN,não,250,0,intermediario,6446
huawei,2015,6,6,8,não,0,3,569,QUADHD,AMOLED,não,0,250,premium,23368
xiaomi,2023,4,8,16,não,0,3,546,QUADHD,AMOLED,não,0,250,premium,19133
positivo,2011,2,2,12,não,0,2,165,HD,TN,não,2000,0,entrada,5502
asus,2019,4,4,64,não,0,3,396,FULLHD,IPS,sim,0,250,2em1,14902
lenovo,2013,4,5,16,não,0,3,586,FULLHD,AMOLED,não,500,250,premium,22045
dell,2017,4,8,12,sim,2,3,142,FULLHD,IPS,não,0,1000,jogos_entrada,7941
lenovo,2013,4,4,16,não,0,2,210,HD,TN,não,0,2000,entrada,7172
apple,2010,8,15,8,não,0,3,521,4K,AMOLED,não,1000,250,premium,20851
acer,2019,10,19,16,não,0,2,529,FULLHD,AMOLED,não,0,250,premium,21698
huawei,2019,12,15,8,não,0,3,534,FULLHD,OLED,não,0,250,premium,18995
asus,2012,4,8,2,não,0,2,181,HD,IPS,não,2000,0,entrada,6647
huawei,2010,10,15,16,não,0,3,431,FULLHD,AMOLED,não,500,250,premium,21847
positivo,2016,8,16,16,não,0,3,298,HD,IPS,não,250,0,entrada,7888
huawei,2021,6,11,8,não,0,2,577,QUADHD,AMOLED,não,0,500,premium,17652
huawei,2022,4,5,8,não,0,3,439,4K,AMOLED,não,0,500,premium,20042
samsung,2017,8,8,16,não,0,3,434,FULLHD,IPS,sim,0,250,2em1,13136
apple,2019,4,6,16,não,0,2,406,4K,OLED,não,0,2000,premium,16269
hp,2010,2,3,12,sim,4,2,190,FULLHD,TN,não,1000,125,jogos_entrada,8929
dell,2016,8,10,16,não,0,3,267,FULLHD,IPS,sim,0,250,2em1,10550
huawei,2012,8,16,16,não,0,2,542,4K,OLED,não,250,250,premium,21069
hp,2011,4,7,6,não,0,2,538,FULLHD,OLED,não,250,1000,ultraportatil,20372
lenovo,2013,8,14,8,não,0,2,580,QUADHD,AMOLED,não,2000,250,premium,16875
hp,2020,10,15,8,sim,2,4,36,FULLHD,IPS,não,0,250,jogos_entrada,7250
asus,2015,10,17,16,não,0,3,492,FULLHD,AMOLED,sim,0,2000,premium,22881
huawei,2019,10,15,8,não,0,3,523,QUADHD,OLED,não,0,1000,premium,26199
positivo,2011,6,7,8,não,0,2,160,HD,IPS,não,250,0,entrada,4994
samsung,2022,12,17,8,não,0,1,392,HD,TN,não,500,2000,entrada,10130
lenovo,2017,12,22,8,não,0,3,423,QUADHD,AMOLED,não,0,2000,premium,22678
acer,2014,8,12,8,não,0,2,570,FULLHD,IPS,não,0,250,ultraportatil,15104
razer,2016,10,12,16,não,0,2,563,4K,OLED,não,0,250,premium,19729
dell,2017,10,10,64,não,0,3,574,FULLHD,IPS,sim,0,1000,2em1,19672
samsung,2017,8,12,16,não,0,3,454,FULLHD,AMOLED,sim,0,2000,premium,16544
positivo,2023,10,18,2,não,0,2,108,HD,IPS,não,1000,1000,entrada,6124
