marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
dell,2023.0,12,14,32,não,0.0,,,FULLHD,IPS,sim,0.0,1000.0,2em1,14675
xiaomi,2021.0,12,21,16,não,,,404.0,4K,OLED,não,0.0,250.0,premium,23015
asus,2012.0,2,2,16,não,0.0,2.0,345.0,HD,IPS,não,1000.0,0.0,entrada,7587
hp,2022.0,6,8,12,sim,4.0,,134.0,FULLHD,VA,não,0.0,500.0,jogos_entrada,8875
huawei,2019.0,12,19,16,não,0.0,3.0,495.0,QUADHD,OLED,não,0.0,500.0,premium,20287
acer,2018.0,8,11,8,não,0.0,,269.0,HD,IPS,não,250.0,0.0,intermediario,9914
apple,2015.0,6,12,8,não,0.0,,573.0,QUADHD,OLED,não,0.0,250.0,premium,25033
dell,2011.0,2,3,8,sim,4.0,,103.0,FULLHD,,não,1000.0,2000.0,,7859
acer,,4,7,12,não,0.0,,590.0,FULLHD,OLED,não,1000.0,1000.0,ultraportatil,20271
huawei,2018.0,8,10,16,não,0.0,2.0,509.0,4K,OLED,não,0.0,250.0,premium,18987
razer,2016.0,12,24,8,não,0.0,3.0,556.0,FULLHD,AMOLED,não,0.0,2000.0,premium,19694
razer,2010.0,12,12,32,sim,6.0,2.0,87.0,QUADHD,AMOLED,não,0.0,250.0,jogos_premium,14836
dell,2016.0,6,12,16,não,0.0,,517.0,FULLHD,IPS,sim,0.0,2000.0,2em1,15907
lenovo,2011.0,6,11,4,não,,2.0,512.0,HD,IPS,não,500.0,0.0,intermediario,12405
dell,2015.0,4,5,4,não,,,562.0,HD,TN,não,2000.0,0.0,intermediario,12428
huawei,2011.0,6,11,16,não,0.0,,539.0,QUADHD,,não,1000.0,250.0,,21585
positivo,2015.0,10,11,2,não,0.0,,42.0,HD,TN,não,250.0,0.0,entrada,4361
razer,2013.0,6,11,16,não,0.0,,,FULLHD,AMOLED,não,500.0,250.0,premium,18887
huawei,2019.0,12,22,16,não,0.0,3.0,402.0,QUADHD,OLED,não,0.0,1000.0,premium,24008
huawei,2017.0,10,10,16,não,0.0,,435.0,QUADHD,AMOLED,não,0.0,250.0,premium,20059
lenovo,2020.0,6,7,12,sim,2.0,4.0,,FULLHD,OLED,não,0.0,1000.0,jogos_entrada,7326
lenovo,2018.0,8,12,8,não,0.0,,,FULLHD,OLED,não,0.0,250.0,ultraportatil,17576
xiaomi,2013.0,8,14,8,não,0.0,,458.0,4K,AMOLED,não,250.0,250.0,premium,16946
samsung,2016.0,4,6,2,não,,3.0,528.0,FULLHD,IPS,não,0.0,1000.0,,18021
dell,2021.0,12,23,16,não,0.0,,566.0,QUADHD,IPS,sim,0.0,500.0,premium,25022
xiaomi,2016.0,12,21,8,não,,2.0,546.0,4K,AMOLED,não,0.0,250.0,premium,20073
acer,2012.0,6,9,16,sim,6.0,3.0,89.0,QUADHD,,não,,1000.0,,16716
dell,2010.0,4,4,6,não,0.0,4.0,172.0,HD,TN,não,,0.0,entrada,5013
dell,2019.0,10,17,8,não,0.0,2.0,512.0,4K,AMOLED,sim,0.0,1000.0,premium,22137
samsung,,12,12,16,não,0.0,2.0,519.0,QUADHD,AMOLED,não,0.0,500.0,premium,18773
xiaomi,2022.0,12,24,8,não,0.0,3.0,542.0,4K,OLED,não,,2000.0,premium,17780
lenovo,2019.0,6,8,32,sim,6.0,4.0,,FULLHD,OLED,não,0.0,2000.0,jogos_premium,19130
hp,2021.0,8,16,16,sim,,,83.0,QUADHD,VA,não,0.0,500.0,jogos_intermediarios,10235
lenovo,2019.0,8,10,16,sim,4.0,4.0,31.0,FULLHD,TN,não,0.0,250.0,jogos_intermediarios,7890
acer,2016.0,6,7,32,sim,6.0,3.0,,4K,OLED,não,0.0,500.0,jogos_premium,14351
samsung,2012.0,4,8,12,não,0.0,,576.0,FULLHD,AMOLED,sim,250.0,250.0,2em1,19005
lenovo,2022.0,4,8,16,não,0.0,4.0,,HD,OLED,não,0.0,1000.0,intermediario,13328
razer,2020.0,4,4,16,sim,6.0,,148.0,FULLHD,OLED,não,0.0,250.0,jogos_premium,23418
apple,2018.0,6,8,8,não,0.0,3.0,469.0,FULLHD,AMOLED,não,0.0,250.0,premium,21587
dell,2016.0,10,11,6,não,0.0,1.0,329.0,HD,IPS,não,1000.0,0.0,,8051
hp,2019.0,6,11,12,sim,6.0,,38.0,FULLHD,VA,não,0.0,1000.0,jogos_intermediarios,8866
acer,2013.0,12,21,16,sim,4.0,1.0,,QUADHD,IPS,não,2000.0,2000.0,jogos_intermediarios,12440
lenovo,2010.0,6,10,12,sim,6.0,4.0,107.0,QUADHD,OLED,não,0.0,500.0,jogos_intermediarios,9944
dell,2022.0,8,13,32,sim,12.0,,,4K,AMOLED,não,,500.0,jogos_premium,23555
asus,2013.0,2,4,2,não,0.0,3.0,42.0,HD,VA,não,500.0,0.0,intermediario,6272
huawei,2020.0,10,17,8,não,,3.0,454.0,QUADHD,AMOLED,não,0.0,250.0,premium,14755
acer,2013.0,6,6,2,não,0.0,2.0,163.0,HD,OLED,não,2000.0,0.0,intermediario,8662
asus,2016.0,10,18,6,não,0.0,,491.0,HD,VA,não,1000.0,0.0,intermediario,12751
samsung,2010.0,6,12,16,não,0.0,2.0,554.0,FULLHD,IPS,não,0.0,250.0,ultraportatil,19482
acer,2023.0,6,7,32,sim,,4.0,,QUADHD,OLED,não,,2000.0,jogos_premium,20558
razer,2023.0,12,17,32,sim,8.0,,148.0,FULLHD,AMOLED,não,,250.0,jogos_premium,21390
acer,2013.0,6,12,2,não,0.0,2.0,599.0,FULLHD,,não,2000.0,250.0,ultraportatil,17478
razer,2019.0,12,23,16,sim,6.0,,85.0,FULLHD,OLED,não,0.0,2000.0,jogos_premium,17488
dell,,4,5,32,não,0.0,3.0,590.0,FULLHD,IPS,sim,0.0,250.0,2em1,15064
asus,2022.0,8,12,32,não,0.0,3.0,506.0,FULLHD,TN,não,0.0,250.0,ultraportatil,17612
huawei,2010.0,8,11,16,não,0.0,2.0,587.0,FULLHD,OLED,não,0.0,1000.0,premium,22415
huawei,2016.0,8,11,16,não,,,,FULLHD,OLED,não,0.0,250.0,premium,17981
huawei,2015.0,8,13,16,não,0.0,3.0,,4K,OLED,não,,500.0,premium,24596
positivo,2018.0,6,12,64,não,0.0,3.0,161.0,HD,IPS,não,500.0,0.0,entrada,6695
huawei,2016.0,12,18,16,não,0.0,,478.0,4K,OLED,não,,2000.0,premium,17687
dell,2019.0,8,9,2,não,0.0,,355.0,HD,OLED,não,1000.0,0.0,intermediario,10007
apple,2017.0,6,6,16,não,0.0,,438.0,FULLHD,OLED,não,0.0,1000.0,premium,16234
dell,,12,17,64,não,0.0,2.0,419.0,FULLHD,IPS,sim,0.0,250.0,,17192
xiaomi,2012.0,4,7,16,não,0.0,2.0,597.0,FULLHD,AMOLED,não,1000.0,250.0,,25251
samsung,2023.0,10,13,8,sim,2.0,,196.0,FULLHD,,não,,250.0,jogos_entrada,10123
positivo,2023.0,10,20,32,não,0.0,1.0,189.0,HD,IPS,não,500.0,1000.0,entrada,7788
dell,2014.0,4,5,8,não,0.0,3.0,,FULLHD,OLED,não,0.0,250.0,ultraportatil,19615
apple,2018.0,6,7,16,não,0.0,,525.0,4K,OLED,não,0.0,500.0,premium,21670
samsung,2022.0,10,17,32,não,0.0,,58.0,FULLHD,AMOLED,sim,0.0,250.0,2em1,10724
positivo,2014.0,10,14,2,não,0.0,1.0,,HD,TN,não,,0.0,entrada,7314
hp,2019.0,10,10,16,sim,6.0,,152.0,QUADHD,TN,não,0.0,2000.0,,12098
positivo,2011.0,6,10,4,não,0.0,2.0,87.0,HD,IPS,não,1000.0,0.0,entrada,5149
apple,2020.0,8,11,8,não,0.0,,427.0,FULLHD,AMOLED,não,0.0,500.0,premium,20851
acer,2015.0,8,16,12,não,0.0,,,HD,OLED,não,1000.0,0.0,intermediario,12227
dell,2019.0,10,13,12,sim,2.0,,43.0,FULLHD,,não,0.0,2000.0,jogos_entrada,8353
razer,2021.0,4,5,32,sim,6.0,4.0,59.0,4K,AMOLED,não,0.0,2000.0,,15731
samsung,2015.0,6,11,12,sim,6.0,1.0,,4K,OLED,não,0.0,250.0,jogos_intermediarios,11613
xiaomi,2023.0,12,15,8,não,0.0,2.0,,QUADHD,AMOLED,não,0.0,1000.0,,21576
razer,2022.0,4,4,16,sim,,4.0,,4K,OLED,não,0.0,250.0,jogos_premium,18709
asus,2011.0,6,7,16,não,0.0,2.0,435.0,4K,IPS,sim,2000.0,,,22063
acer,2021.0,8,9,64,não,0.0,3.0,,FULLHD,AMOLED,sim,,250.0,2em1,10094
positivo,2023.0,6,11,2,não,0.0,,300.0,HD,,não,1000.0,500.0,entrada,7579
dell,2015.0,12,21,16,não,0.0,,586.0,4K,AMOLED,não,0.0,500.0,premium,25064
xiaomi,2012.0,10,19,8,não,0.0,3.0,578.0,FULLHD,OLED,não,,250.0,premium,20460
samsung,2016.0,4,6,2,não,0.0,,560.0,FULLHD,TN,não,0.0,1000.0,ultraportatil,16310
dell,2011.0,2,4,16,não,0.0,,120.0,HD,IPS,não,0.0,1000.0,intermediario,6246
positivo,2012.0,2,3,2,não,0.0,,52.0,HD,TN,não,250.0,0.0,entrada,2599
hp,2012.0,4,4,4,não,0.0,2.0,600.0,FULLHD,VA,não,250.0,1000.0,ultraportatil,16804
dell,2011.0,12,13,32,sim,6.0,1.0,124.0,QUADHD,AMOLED,não,500.0,125.0,jogos_premium,15153
lenovo,2023.0,6,9,16,não,0.0,3.0,463.0,QUADHD,,não,0.0,1000.0,premium,23256
dell,2011.0,4,6,2,não,0.0,,544.0,FULLHD,OLED,não,2000.0,500.0,ultraportatil,17126
dell,2023.0,4,4,12,não,0.0,,161.0,HD,TN,não,0.0,1000.0,intermediario,8407
apple,2016.0,4,5,16,não,,3.0,580.0,4K,OLED,não,0.0,1000.0,premium,22310
xiaomi,2021.0,10,14,16,não,,2.0,497.0,QUADHD,OLED,não,0.0,1000.0,premium,18988
asus,2011.0,2,3,8,não,0.0,4.0,118.0,HD,VA,não,0.0,250.0,intermediario,5697
xiaomi,2017.0,10,14,8,não,0.0,3.0,525.0,4K,OLED,não,0.0,500.0,premium,22500
razer,2013.0,8,8,16,sim,6.0,4.0,182.0,FULLHD,AMOLED,não,1000.0,125.0,jogos_premium,18409
hp,2012.0,2,3,8,sim,2.0,4.0,191.0,FULLHD,OLED,não,0.0,2000.0,jogos_entrada,9407
apple,2021.0,4,4,16,não,0.0,2.0,456.0,FULLHD,OLED,não,0.0,500.0,premium,14415
positivo,2010.0,2,3,8,não,0.0,1.0,244.0,HD,TN,não,500.0,0.0,entrada,6718
positivo,2021.0,10,15,2,não,0.0,2.0,,HD,IPS,não,0.0,250.0,entrada,8536
lenovo,2010.0,4,5,12,sim,4.0,,,FULLHD,OLED,não,0.0,250.0,jogos_intermediarios,8986
apple,2019.0,10,11,8,não,0.0,2.0,457.0,QUADHD,AMOLED,não,0.0,250.0,premium,15993
hp,,10,14,12,sim,6.0,,35.0,QUADHD,TN,não,0.0,250.0,,9191
asus,2015.0,10,11,8,não,0.0,,582.0,FULLHD,IPS,sim,,250.0,premium,25082
positivo,2019.0,8,10,6,não,0.0,2.0,261.0,HD,IPS,não,500.0,0.0,entrada,7622
razer,2013.0,4,4,16,não,0.0,2.0,459.0,QUADHD,AMOLED,não,0.0,500.0,premium,15267
lenovo,2012.0,4,6,8,não,0.0,,550.0,QUADHD,,não,250.0,250.0,,17135
razer,2023.0,12,15,16,sim,12.0,4.0,163.0,FULLHD,AMOLED,não,,2000.0,jogos_premium,24006
samsung,2018.0,6,11,4,não,0.0,2.0,555.0,FULLHD,VA,não,0.0,500.0,ultraportatil,20022
asus,2010.0,6,8,12,não,0.0,,521.0,FULLHD,IPS,sim,500.0,250.0,,14848
hp,2013.0,2,4,8,não,0.0,3.0,590.0,FULLHD,,não,0.0,500.0,ultraportatil,20621
lenovo,2021.0,4,5,32,não,0.0,2.0,216.0,FULLHD,IPS,sim,0.0,1000.0,2em1,9764
asus,2021.0,4,7,16,não,0.0,,464.0,4K,AMOLED,sim,0.0,250.0,,16925
xiaomi,2018.0,8,10,16,não,0.0,,495.0,4K,OLED,não,0.0,1000.0,,21824
samsung,2018.0,4,8,12,sim,6.0,3.0,48.0,FULLHD,VA,não,,250.0,jogos_intermediarios,9497
xiaomi,2022.0,12,23,8,não,,2.0,413.0,QUADHD,AMOLED,não,0.0,1000.0,premium,18576
asus,2021.0,8,12,6,não,0.0,2.0,546.0,FULLHD,IPS,não,0.0,1000.0,ultraportatil,16277
asus,,10,15,2,não,0.0,3.0,569.0,FULLHD,IPS,não,0.0,500.0,ultraportatil,19999
samsung,2023.0,6,10,16,sim,6.0,,37.0,QUADHD,OLED,não,0.0,250.0,,21247
lenovo,2023.0,6,7,6,não,0.0,3.0,,FULLHD,OLED,não,0.0,250.0,ultraportatil,18484
xiaomi,2014.0,4,8,16,não,0.0,,,4K,,não,250.0,250.0,premium,24005
hp,2011.0,12,12,12,sim,6.0,,147.0,FULLHD,,não,1000.0,2000.0,jogos_intermediarios,11261
acer,2016.0,8,8,8,não,0.0,2.0,427.0,FULLHD,AMOLED,não,0.0,250.0,premium,15730
hp,2016.0,6,10,12,sim,6.0,,182.0,QUADHD,VA,não,0.0,500.0,jogos_intermediarios,11101
razer,2021.0,10,16,32,sim,6.0,4.0,31.0,4K,AMOLED,não,0.0,250.0,jogos_premium,19635
positivo,2022.0,4,6,16,não,0.0,3.0,258.0,HD,IPS,não,0.0,1000.0,entrada,8164
dell,2011.0,4,5,16,não,,2.0,564.0,FULLHD,OLED,não,500.0,125.0,ultraportatil,19717
asus,2014.0,8,12,2,não,,1.0,319.0,HD,VA,não,250.0,0.0,intermediario,10535
samsung,2020.0,8,16,12,sim,6.0,4.0,199.0,FULLHD,IPS,não,0.0,2000.0,jogos_intermediarios,13344
samsung,2012.0,12,18,12,sim,6.0,3.0,,FULLHD,TN,não,250.0,2000.0,jogos_intermediarios,13401
lenovo,2019.0,10,16,64,não,0.0,2.0,558.0,FULLHD,TN,não,0.0,1000.0,ultraportatil,18454
hp,2017.0,4,8,32,não,0.0,,508.0,FULLHD,TN,não,0.0,1000.0,ultraportatil,15119
razer,2012.0,10,14,32,sim,6.0,2.0,104.0,FULLHD,AMOLED,não,2000.0,500.0,jogos_premium,22637
asus,2023.0,4,6,6,não,0.0,,,HD,TN,não,0.0,2000.0,entrada,9340
xiaomi,2012.0,12,19,16,não,,3.0,400.0,QUADHD,OLED,não,1000.0,250.0,premium,23462
acer,2011.0,4,4,6,não,0.0,,,HD,TN,não,500.0,0.0,entrada,4565
razer,2013.0,12,23,16,não,0.0,3.0,,FULLHD,AMOLED,não,250.0,250.0,premium,25028
xiaomi,2014.0,6,11,16,não,0.0,3.0,473.0,FULLHD,OLED,não,2000.0,250.0,premium,24267
apple,2022.0,4,4,8,não,0.0,2.0,,FULLHD,,não,0.0,250.0,premium,17812
samsung,2013.0,2,2,12,sim,4.0,3.0,,FULLHD,VA,não,500.0,1000.0,jogos_entrada,7743
acer,2021.0,4,6,8,não,0.0,2.0,,FULLHD,AMOLED,não,0.0,250.0,premium,16181
huawei,2017.0,12,13,8,não,0.0,2.0,446.0,4K,OLED,não,,250.0,premium,16159
huawei,2011.0,4,8,8,não,0.0,,577.0,FULLHD,AMOLED,não,500.0,250.0,premium,17062
samsung,2020.0,8,8,12,sim,,,44.0,FULLHD,VA,não,0.0,250.0,jogos_entrada,6258
lenovo,2013.0,8,14,12,sim,4.0,,177.0,4K,OLED,não,500.0,1000.0,jogos_intermediarios,12604
dell,2020.0,4,5,16,sim,6.0,,136.0,FULLHD,IPS,não,0.0,2000.0,jogos_intermediarios,10527
xiaomi,2017.0,8,13,8,não,0.0,,,QUADHD,AMOLED,não,0.0,2000.0,premium,16564
lenovo,2022.0,12,16,8,não,0.0,3.0,468.0,QUADHD,OLED,não,0.0,250.0,premium,21429
hp,2015.0,4,7,12,sim,,2.0,184.0,FULLHD,TN,não,0.0,250.0,jogos_entrada,7890
asus,2013.0,6,11,8,não,0.0,,545.0,FULLHD,,não,,500.0,ultraportatil,15847
asus,2019.0,6,12,2,não,0.0,2.0,,FULLHD,IPS,não,0.0,250.0,ultraportatil,16836
hp,2022.0,6,9,4,não,0.0,,,FULLHD,TN,não,0.0,250.0,ultraportatil,19821
asus,2022.0,12,18,32,não,0.0,2.0,535.0,HD,TN,não,250.0,250.0,entrada,12871
apple,2010.0,8,16,16,não,0.0,2.0,517.0,4K,AMOLED,não,,250.0,premium,25407
acer,2014.0,10,17,8,não,0.0,2.0,37.0,FULLHD,AMOLED,sim,0.0,250.0,2em1,11181
dell,,6,10,6,não,0.0,3.0,514.0,FULLHD,IPS,não,0.0,250.0,ultraportatil,17379
lenovo,2021.0,4,6,64,não,0.0,2.0,,FULLHD,IPS,sim,0.0,250.0,2em1,15188
hp,2020.0,4,6,8,sim,2.0,4.0,157.0,FULLHD,VA,não,0.0,250.0,jogos_entrada,7616
dell,,6,8,64,não,0.0,1.0,490.0,HD,VA,não,0.0,500.0,intermediario,14595
huawei,2016.0,12,19,8,não,,,478.0,FULLHD,AMOLED,não,0.0,250.0,premium,22632
positivo,2017.0,6,11,2,não,0.0,4.0,185.0,HD,IPS,não,1000.0,0.0,entrada,5410
asus,2013.0,6,7,8,não,0.0,,,4K,IPS,sim,500.0,250.0,premium,15716
asus,2015.0,10,12,2,não,0.0,3.0,565.0,FULLHD,TN,não,0.0,250.0,ultraportatil,16100
huawei,2013.0,8,8,16,não,0.0,,418.0,QUADHD,AMOLED,não,1000.0,250.0,premium,24165
samsung,2021.0,10,15,64,não,0.0,2.0,550.0,FULLHD,IPS,não,0.0,250.0,ultraportatil,19733
lenovo,2012.0,6,7,8,não,0.0,,414.0,QUADHD,OLED,não,,250.0,premium,22786
lenovo,,8,12,12,não,0.0,3.0,128.0,FULLHD,IPS,sim,0.0,250.0,2em1,11459
asus,2020.0,4,5,8,não,0.0,2.0,,HD,IPS,não,250.0,0.0,,6829
huawei,2022.0,8,12,8,não,0.0,,534.0,4K,AMOLED,não,,500.0,premium,20155
xiaomi,2012.0,6,12,8,não,0.0,,566.0,4K,AMOLED,não,1000.0,250.0,premium,20645
xiaomi,2021.0,10,11,16,não,0.0,,420.0,FULLHD,,não,0.0,250.0,premium,18021
dell,2014.0,6,8,8,não,0.0,3.0,,QUADHD,AMOLED,não,2000.0,250.0,premium,18780
acer,,12,12,6,não,0.0,,438.0,FULLHD,AMOLED,sim,0.0,500.0,2em1,17544
positivo,2011.0,4,6,6,não,0.0,,217.0,HD,IPS,não,1000.0,0.0,entrada,6307
dell,2014.0,10,14,12,não,0.0,,423.0,HD,TN,não,1000.0,0.0,intermediario,12457
dell,2016.0,10,12,32,sim,6.0,,,FULLHD,,não,0.0,1000.0,jogos_premium,17169
samsung,2014.0,8,8,4,não,0.0,2.0,431.0,FULLHD,,sim,0.0,2000.0,2em1,14512
lenovo,2011.0,4,5,12,não,0.0,1.0,407.0,HD,IPS,não,0.0,500.0,intermediario,10707
apple,2022.0,12,18,8,não,0.0,2.0,484.0,4K,OLED,não,0.0,250.0,premium,24514
dell,2011.0,6,12,6,não,0.0,,597.0,FULLHD,OLED,não,500.0,1000.0,ultraportatil,20817
razer,2018.0,10,19,32,sim,6.0,2.0,91.0,FULLHD,,não,0.0,250.0,jogos_premium,22828
lenovo,2014.0,8,8,2,não,,3.0,93.0,HD,IPS,não,1000.0,0.0,intermediario,6066
razer,2016.0,10,13,32,sim,6.0,4.0,152.0,FULLHD,AMOLED,não,0.0,250.0,jogos_premium,20613
apple,2021.0,12,17,16,não,0.0,2.0,419.0,QUADHD,OLED,não,,500.0,premium,17056
hp,2020.0,8,9,12,sim,,4.0,159.0,FULLHD,VA,não,0.0,250.0,jogos_entrada,8069
asus,2014.0,4,6,8,não,0.0,2.0,405.0,4K,OLED,não,,1000.0,premium,23567
acer,2015.0,8,15,8,sim,2.0,,149.0,FULLHD,OLED,não,0.0,250.0,jogos_entrada,8947
asus,2012.0,10,15,8,não,0.0,2.0,410.0,4K,OLED,não,250.0,250.0,premium,14759
asus,2010.0,4,7,2,não,,3.0,567.0,FULLHD,IPS,não,0.0,250.0,ultraportatil,15039
hp,2017.0,6,8,12,sim,,4.0,76.0,FULLHD,TN,não,0.0,250.0,jogos_intermediarios,9790
xiaomi,2016.0,8,10,8,não,0.0,,558.0,FULLHD,AMOLED,não,0.0,500.0,premium,19310
huawei,2016.0,8,10,8,não,,3.0,,FULLHD,AMOLED,não,0.0,250.0,premium,14549
huawei,2013.0,4,6,16,não,0.0,3.0,401.0,4K,,não,0.0,250.0,premium,17068
xiaomi,2012.0,4,8,16,não,0.0,2.0,597.0,QUADHD,OLED,não,250.0,250.0,premium,20803
asus,2023.0,6,12,12,não,0.0,2.0,535.0,HD,IPS,não,0.0,1000.0,intermediario,14280
huawei,2012.0,12,17,8,não,0.0,,,QUADHD,OLED,não,2000.0,250.0,premium,17977
razer,2021.0,8,13,16,sim,6.0,,,QUADHD,,não,0.0,250.0,jogos_premium,16824
apple,2012.0,4,4,16,não,0.0,,588.0,4K,OLED,não,250.0,250.0,premium,17871
acer,2021.0,12,17,16,sim,4.0,,,FULLHD,OLED,não,0.0,500.0,jogos_intermediarios,11822
samsung,2015.0,4,7,2,não,,2.0,,FULLHD,OLED,não,0.0,500.0,,16611
razer,2013.0,12,13,32,sim,6.0,2.0,65.0,FULLHD,AMOLED,não,250.0,125.0,jogos_premium,21824
lenovo,2016.0,10,17,4,não,,,,FULLHD,IPS,sim,0.0,1000.0,2em1,15886
huawei,2012.0,8,12,8,não,,,,FULLHD,OLED,não,250.0,250.0,,15266
xiaomi,2014.0,8,10,8,não,0.0,3.0,576.0,QUADHD,OLED,não,1000.0,250.0,premium,22349
razer,2019.0,12,15,8,não,0.0,3.0,555.0,QUADHD,AMOLED,não,0.0,2000.0,premium,20154
huawei,2013.0,10,18,8,não,0.0,2.0,511.0,4K,AMOLED,não,0.0,250.0,premium,25953
apple,2016.0,10,10,8,não,0.0,3.0,,4K,AMOLED,não,0.0,250.0,premium,24886
apple,2017.0,10,15,8,não,0.0,2.0,518.0,FULLHD,OLED,não,0.0,250.0,premium,22340
samsung,2023.0,10,15,16,não,0.0,2.0,433.0,QUADHD,AMOLED,não,0.0,1000.0,premium,18604
lenovo,2022.0,4,6,16,sim,4.0,,,QUADHD,OLED,não,0.0,2000.0,jogos_intermediarios,11542
asus,2022.0,8,9,4,não,0.0,1.0,523.0,HD,IPS,não,500.0,250.0,entrada,10966
huawei,2016.0,8,11,16,não,0.0,,492.0,FULLHD,OLED,não,0.0,2000.0,premium,21576
xiaomi,2021.0,10,14,16,não,0.0,,,QUADHD,OLED,não,0.0,250.0,premium,21036
xiaomi,2014.0,8,11,8,não,,,,QUADHD,AMOLED,não,500.0,250.0,premium,18910
asus,2011.0,10,12,16,não,0.0,2.0,504.0,QUADHD,AMOLED,não,250.0,250.0,premium,21334
dell,2015.0,4,6,16,não,,2.0,403.0,QUADHD,IPS,sim,0.0,1000.0,premium,23403
acer,2012.0,6,11,12,não,0.0,,37.0,FULLHD,IPS,sim,1000.0,250.0,,7448
apple,,10,12,8,não,0.0,3.0,473.0,4K,,não,1000.0,250.0,premium,24145
hp,2014.0,8,16,16,sim,4.0,4.0,115.0,4K,TN,não,0.0,250.0,jogos_intermediarios,10271
lenovo,2015.0,8,11,16,não,,,598.0,FULLHD,OLED,não,,500.0,ultraportatil,18605
hp,2021.0,6,7,12,sim,,,,4K,VA,não,0.0,500.0,jogos_intermediarios,9355
asus,2016.0,8,14,4,não,,,464.0,HD,IPS,não,,0.0,entrada,11271
positivo,2011.0,4,8,12,não,0.0,2.0,158.0,HD,,não,250.0,0.0,entrada,5733
lenovo,2018.0,8,15,12,sim,4.0,,195.0,FULLHD,OLED,não,0.0,500.0,jogos_entrada,9305
dell,2014.0,4,8,2,não,0.0,,579.0,FULLHD,AMOLED,sim,0.0,1000.0,,18451
lenovo,2012.0,12,16,12,sim,6.0,,88.0,FULLHD,VA,não,250.0,250.0,,9576
positivo,2018.0,6,6,8,não,0.0,2.0,,HD,IPS,não,,0.0,entrada,5342
xiaomi,2014.0,12,23,16,não,0.0,,,FULLHD,AMOLED,não,1000.0,250.0,premium,17928
apple,2011.0,4,6,8,não,0.0,,496.0,FULLHD,AMOLED,não,2000.0,250.0,premium,17609
huawei,2019.0,12,23,8,não,0.0,,561.0,FULLHD,AMOLED,não,0.0,2000.0,premium,27781
positivo,2019.0,4,7,6,não,0.0,3.0,,HD,IPS,não,0.0,1000.0,entrada,4388
acer,2016.0,8,13,32,sim,6.0,2.0,178.0,QUADHD,AMOLED,não,0.0,250.0,jogos_premium,14717
dell,2017.0,8,8,16,não,0.0,,581.0,HD,TN,não,0.0,500.0,,12364
positivo,2017.0,10,19,16,não,0.0,,144.0,HD,IPS,não,1000.0,0.0,entrada,6955
razer,2019.0,10,12,16,sim,6.0,,111.0,FULLHD,AMOLED,não,0.0,1000.0,jogos_premium,15525
apple,2011.0,4,5,16,não,0.0,3.0,,4K,OLED,não,0.0,1000.0,premium,16449
positivo,2010.0,2,2,12,não,0.0,2.0,140.0,HD,IPS,não,250.0,0.0,entrada,4957
huawei,2019.0,6,6,16,não,0.0,3.0,496.0,4K,AMOLED,não,0.0,250.0,,25563
dell,2018.0,8,15,16,sim,,3.0,131.0,4K,OLED,não,,250.0,jogos_premium,15670
apple,2021.0,6,9,8,não,0.0,2.0,,4K,AMOLED,não,0.0,500.0,premium,18024
asus,2013.0,2,4,12,não,0.0,,389.0,FULLHD,IPS,sim,0.0,250.0,,11030
acer,2012.0,4,6,8,sim,2.0,,,FULLHD,VA,não,1000.0,125.0,jogos_entrada,8885
asus,,10,14,8,não,0.0,3.0,452.0,4K,OLED,não,0.0,250.0,premium,14814
razer,2012.0,12,12,8,não,0.0,,,FULLHD,OLED,não,250.0,250.0,premium,21480
samsung,2023.0,4,6,8,não,0.0,2.0,511.0,FULLHD,IPS,sim,0.0,1000.0,premium,24096
lenovo,2022.0,12,12,32,sim,8.0,4.0,77.0,FULLHD,AMOLED,não,0.0,1000.0,,13790
razer,2023.0,10,17,16,sim,12.0,,179.0,4K,AMOLED,não,0.0,2000.0,jogos_premium,19535
apple,2010.0,8,15,16,não,0.0,2.0,577.0,QUADHD,AMOLED,não,250.0,250.0,premium,18892
asus,2013.0,2,2,12,não,0.0,,73.0,HD,IPS,não,0.0,250.0,entrada,3886
dell,2010.0,6,11,16,não,0.0,4.0,380.0,HD,,não,2000.0,0.0,entrada,9207
positivo,2013.0,4,5,12,não,0.0,2.0,210.0,HD,TN,não,250.0,0.0,entrada,5608
xiaomi,2010.0,4,7,16,não,,3.0,583.0,FULLHD,OLED,não,1000.0,250.0,premium,23457
positivo,2018.0,4,7,12,não,0.0,,,HD,IPS,não,250.0,0.0,entrada,4486
positivo,2016.0,6,11,8,não,,4.0,,HD,IPS,não,0.0,500.0,entrada,6077
razer,2013.0,8,11,16,sim,6.0,3.0,47.0,4K,OLED,não,0.0,250.0,jogos_premium,15950
acer,2015.0,8,10,16,não,0.0,2.0,593.0,QUADHD,OLED,não,,1000.0,premium,25873
asus,2019.0,8,14,16,não,0.0,,484.0,HD,TN,não,1000.0,0.0,entrada,10607
razer,2017.0,8,16,16,sim,6.0,,59.0,QUADHD,AMOLED,não,0.0,250.0,jogos_premium,18011
razer,2018.0,8,10,32,sim,,,175.0,QUADHD,AMOLED,não,0.0,1000.0,jogos_premium,20053
samsung,,4,7,6,não,0.0,3.0,,FULLHD,AMOLED,sim,0.0,1000.0,2em1,15839
